,Random_ID,STUDENT_UNITS,FINAL_GRADE,GRADE_QUALITY_POINTS
3513,C59RNFEL,3.0,A,4.0
3514,C59RNFEL,4.0,C,2.0
3515,C59RNFEL,3.0,A,4.0
3516,O9W09U0Q,3.0,A,4.0
3517,N4OHIFTP,1.0,P,0.0
3518,N4OHIFTP,1.0,P,0.0
3519,P0WCPOVD,3.0,A,4.0
3520,P0WCPOVD,4.0,B,3.0
3521,P0WCPOVD,1.0,A,4.0
3522,E8HSMMKN,4.0,B,3.0
3523,9GDSU5U1,3.5,B,3.0
3524,MX0A7Q7B,5.0,C,2.0
3525,MX0A7Q7B,1.0,P#,0.0
3526,MX0A7Q7B,3.0,W,0.0
3527,UJGLXDTB,3.0,W,0.0
3528,UJGLXDTB,3.0,W,0.0
3529,9UI0NEVE,4.0,A,4.0
3530,9UI0NEVE,1.0,A,4.0
3531,9UI0NEVE,3.0,A,4.0
3532,9UI0NEVE,2.0,P#,0.0
3533,0IX5FDJE,2.0,F,0.0
3534,CA6NLVAH,3.0,C,2.0
3535,CA6NLVAH,3.0,A,4.0
3536,CA6NLVAH,4.0,C,2.0
3537,CA6NLVAH,3.0,B,3.0
3538,Q7UMTPSI,5.0,W,0.0
3539,5BXLXDJG,3.0,W,0.0
3540,5BXLXDJG,3.0,A,4.0
3541,XGB8WQ8V,3.0,F,0.0
3542,ASHTASGV,3.0,B-,2.7
3543,9BOEKVWI,3.0,A,4.0
3544,9BOEKVWI,3.0,W,0.0
3545,TF2P6WH1,1.0,A,4.0
3546,TF2P6WH1,3.0,A,4.0
3547,TF2P6WH1,3.0,A,4.0
3548,J4K1X8KT,4.0,A,4.0
3549,29O9W6VZ,3.0,C,2.0
3550,29O9W6VZ,3.0,B,3.0
3551,J743W9DQ,4.0,W,0.0
3552,7GWHN8OC,3.0,W,0.0
3553,7GWHN8OC,6.0,W,0.0
3554,7GWHN8OC,3.0,A,4.0
3555,SA9IZ891,3.0,B,3.0
3556,JMGE3GBW,1.0,P,0.0
3557,JMGE3GBW,1.0,A,4.0
3558,JMGE3GBW,1.0,P,0.0
3559,JMGE3GBW,1.0,A,4.0
3560,C9PYRGDY,3.0,A,4.0
3561,C9PYRGDY,3.0,W,0.0
3562,C9PYRGDY,3.0,A,4.0
3563,C9PYRGDY,4.0,A,4.0
3564,454TEJJQ,3.0,A-,3.7
3565,GV1O3R3H,3.0,A,4.0
3566,GV1O3R3H,3.0,A,4.0
3567,3URFQC5J,3.0,A,4.0
3568,SI8J1XA4,4.0,A,4.0
3569,6GPUDN75,3.0,A,4.0
3570,6GPUDN75,3.0,A,4.0
3571,3202VPYO,5.0,A,4.0
3572,OYOBVN5K,4.0,B,3.0
3573,OYOBVN5K,5.0,A,4.0
3574,PQ6G8Z8S,1.0,A,4.0
3575,PQ6G8Z8S,1.0,A,4.0
3576,PQ6G8Z8S,1.0,A,4.0
3577,CWKLB1LX,3.0,A-,3.7
3578,6H1JF51I,1.0,A,4.0
3579,6H1JF51I,3.0,A-,3.7
3580,6H1JF51I,3.0,A-,3.7
3581,6H1JF51I,1.0,A,4.0
3582,P87NI1Q9,3.0,B,3.0
3583,WQCX81DD,3.0,A-,3.7
3584,WQCX81DD,3.0,C+,2.3
3585,58T9Z8IM,3.0,A,4.0
3586,58T9Z8IM,3.0,A,4.0
3587,RVVSSCZ0,3.0,A,4.0
3588,RVVSSCZ0,3.0,B+,3.3
3589,RVVSSCZ0,3.0,A,4.0
3590,SNSU3PVL,3.0,B,3.0
3591,SNSU3PVL,3.0,C,2.0
3592,SNSU3PVL,3.0,D-,0.7
3593,SNSU3PVL,3.0,B,3.0
3594,6YB89826,2.0,W,0.0
3595,TN6BDRQG,5.0,W,0.0
3596,YM4N6UBN,3.0,A,4.0
3597,YM4N6UBN,3.0,B-,2.7
3598,YM4N6UBN,3.0,A-,3.7
3599,M7OLOT2J,3.0,W,0.0
3600,9OKMFMZ0,4.0,A-,3.7
3601,KT5L3E8S,4.0,A,4.0
3602,M7RFFSP6,3.0,W,0.0
3603,B0OEKYXJ,3.0,A,4.0
3604,B0OEKYXJ,3.0,A,4.0
3605,S8F49F1O,3.0,B+,3.3
3606,MML5P7EF,0.5,P,0.0
3607,MML5P7EF,4.0,C+,2.3
3608,MML5P7EF,3.0,C,2.0
3609,MML5P7EF,3.0,A,4.0
3610,MML5P7EF,4.0,A,4.0
3611,MML5P7EF,3.0,B+,3.3
3612,EMFLP2XK,4.0,B,3.0
3613,CFKUO7LH,1.0,P,0.0
3614,CQGTT30H,3.0,B,3.0
3615,OV5NDZ05,4.0,A,4.0
3616,WQNEN1RD,3.0,W,0.0
3617,WQNEN1RD,3.0,W,0.0
3618,WQNEN1RD,3.0,F,0.0
3619,IXUEPF2G,3.0,C,2.0
3620,IXUEPF2G,3.0,A-,3.7
3621,CFS1UBEZ,3.0,B+,3.3
3622,PJBMB2HD,1.0,A,4.0
3623,N64216CH,3.0,W,0.0
3624,N64216CH,1.0,W,0.0
3625,N64216CH,1.0,F,0.0
3626,N64216CH,1.0,A,4.0
3627,YGGKTOZ0,4.0,A-,3.7
3628,GB8G74YI,4.0,C,2.0
3629,GB8G74YI,4.0,C,2.0
3630,FAZL2F4L,4.0,W,0.0
3631,0CDEHYQU,4.0,B+,3.3
3632,0CDEHYQU,3.0,W,0.0
3633,QSY26WWC,5.0,A#,4.0
3634,H9J8RNEL,5.0,W,0.0
3635,NSPV5UDJ,3.0,W,0.0
3636,NSPV5UDJ,6.0,W,0.0
3637,NSPV5UDJ,3.0,W,0.0
3638,298CL6T1,3.0,A,4.0
3639,ZPKY9G8Z,3.0,A,4.0
3640,21LKO7JC,2.0,P#,0.0
3641,21LKO7JC,4.0,A,4.0
3642,21LKO7JC,4.0,A,4.0
3643,21WXEWT5,3.0,A,4.0
3644,21WXEWT5,1.0,A,4.0
3645,21WXEWT5,3.0,B+,3.3
3646,21WXEWT5,3.0,A,4.0
3647,0ZPO74LS,1.0,EW,0.0
3648,0ZPO74LS,5.0,EW,0.0
3649,KEYERTQB,3.0,A,4.0
3650,KEYERTQB,4.0,A,4.0
3651,Z8SGGB5U,3.0,A,4.0
3652,Z8SGGB5U,3.0,P,0.0
3653,Z8SGGB5U,3.0,A,4.0
3654,Z8SGGB5U,3.0,P,0.0
3655,9EJ1LUMJ,3.0,A,4.0
3656,BGHPS5OD,1.0,P,0.0
3657,TRC4R3ZN,3.0,W,0.0
3658,J10QURYJ,3.0,A,4.0
3659,J10QURYJ,3.0,A,4.0
3660,KC5MNILA,9.5,A-,3.7
3661,KC5MNILA,1.5,A,4.0
3662,KC5MNILA,1.5,B+,3.3
3663,KC5MNILA,4.0,A-,3.7
3664,KY8E9S1Q,1.0,A,4.0
3665,KY8E9S1Q,3.0,F,0.0
3666,ZVFFWAHZ,3.0,B+,3.3
3667,ZVFFWAHZ,3.0,A,4.0
3668,UWDVQ3VA,4.0,A,4.0
3669,Q2CX9SAY,3.5,B,3.0
3670,5GBN5PFU,3.0,W,0.0
3671,5GBN5PFU,3.0,A-,3.7
3672,XGHHKGMP,3.0,F,0.0
3673,XGHHKGMP,3.0,A,4.0
3674,XGHHKGMP,1.0,W,0.0
3675,XGHHKGMP,2.0,W,0.0
3676,XGHHKGMP,1.0,F,0.0
3677,XGHHKGMP,3.0,F,0.0
3678,EVSM92H9,3.0,W,0.0
3679,EVSM92H9,1.0,A-,3.7
3680,EVSM92H9,1.0,A,4.0
3681,EVSM92H9,3.0,W,0.0
3682,Z4TDCXAC,1.0,W,0.0
3683,Z4TDCXAC,2.0,F,0.0
3684,UJ9198JF,4.0,A,4.0
3685,KP5AQB6X,5.0,C,2.0
3686,KP5AQB6X,3.0,A,4.0
3687,KP5AQB6X,3.0,A,4.0
3688,KP5AQB6X,4.0,A,4.0
3689,T6GJOLT3,5.0,W,0.0
3690,T6GJOLT3,1.0,W,0.0
3691,T6GJOLT3,3.0,A,4.0
3692,HH7PIMKE,3.0,A,4.0
3693,HH7PIMKE,1.0,B,3.0
3694,BIV8NBCV,3.5,B,3.0
3695,CM71JC8X,5.0,W,0.0
3696,PHRXTQPY,1.0,A,4.0
3697,PHRXTQPY,4.0,A-,3.7
3698,M1A0TZ5D,3.0,F,0.0
3699,FDYF7IT9,2.0,A,4.0
3700,8GXN8RET,1.0,A-,3.7
3701,0DE6VH11,3.0,A,4.0
3702,0DE6VH11,1.0,W,0.0
3703,0DE6VH11,3.0,A,4.0
3704,5A6LCOVN,3.0,A,4.0
3705,5A6LCOVN,3.0,A,4.0
3706,O7VCQPR5,3.0,F,0.0
3707,A7RNAHK8,1.0,P,0.0
3708,PXSKW8U2,3.0,W,0.0
3709,XB9E69PM,1.0,A,4.0
3710,XB9E69PM,1.0,A,4.0
3711,M6812N2D,3.0,A,4.0
3712,M6812N2D,3.0,A,4.0
3713,M6812N2D,4.0,A,4.0
3714,CBMWDBMU,3.0,C+#,2.3
3715,CBMWDBMU,5.0,A-,3.7
3716,CBMWDBMU,1.0,F,0.0
3717,96NGCTNQ,3.0,A,4.0
3718,96NGCTNQ,3.0,A,4.0
3719,PPM1IS8H,3.0,B+,3.3
3720,PPM1IS8H,3.0,A,4.0
3721,VNHQ91IW,1.0,P,0.0
3722,FJ36VDX8,3.0,C,2.0
3723,FJ36VDX8,3.0,B+,3.3
3724,OMJ7LE67,3.0,A,4.0
3725,OMJ7LE67,3.0,A,4.0
3726,OMJ7LE67,5.0,A,4.0
3727,OMJ7LE67,3.0,A,4.0
3728,XH8R0FAA,3.0,C,2.0
3729,0WQH0F22,3.5,C,2.0
3730,82LVPM7Z,4.0,A,4.0
3731,82LVPM7Z,3.0,A,4.0
3732,82LVPM7Z,3.0,A,4.0
3733,LNTN8JHR,3.5,A,4.0
3734,ARCKTQNA,3.0,W,0.0
3735,ARCKTQNA,3.0,W,0.0
3736,ARCKTQNA,3.0,W,0.0
3737,S74FKUY6,3.0,F,0.0
3738,4XNJYJ57,2.0,A,4.0
3739,4XNJYJ57,15.0,A,4.0
3740,4B0M538L,3.0,A,4.0
3741,4B0M538L,4.0,A,4.0
3742,4B0M538L,3.0,A,4.0
3743,4B0M538L,3.0,A,4.0
3744,KSR27AKI,3.0,W,0.0
3745,BA0Z66GV,3.0,W,0.0
3746,BA0Z66GV,4.0,F,0.0
3747,GCBQVL1M,1.0,P,0.0
3748,3PBZC4F7,3.0,F,0.0
3749,3PBZC4F7,3.0,D,1.0
3750,3PBZC4F7,3.0,C,2.0
3751,3PBZC4F7,1.0,B-,2.7
3752,8HD0P0C7,1.0,P,0.0
3753,8HD0P0C7,3.0,A-,3.7
3754,3HE5V947,3.0,B,3.0
3755,3HE5V947,3.0,A,4.0
3756,3HE5V947,5.0,A,4.0
3757,OXKU2P2D,3.0,A,4.0
3758,OXKU2P2D,3.0,B,3.0
3759,OXKU2P2D,3.0,A,4.0
3760,519XEGXX,1.0,W,0.0
3761,519XEGXX,3.0,W,0.0
3762,519XEGXX,6.0,W,0.0
3763,519XEGXX,3.0,W,0.0
3764,519XEGXX,3.0,W,0.0
3765,NQQVAJZ5,3.0,W,0.0
3766,NQQVAJZ5,3.0,F,0.0
3767,NQQVAJZ5,3.0,A,4.0
3768,OX0D95BN,3.0,B,3.0
3769,OX0D95BN,9.0,A-,3.7
3770,OX0D95BN,1.0,P,0.0
3771,OX0D95BN,3.0,P,0.0
3772,SQ0S36KY,0.5,P,0.0
3773,SQ0S36KY,0.5,P,0.0
3774,SQ0S36KY,5.0,B,3.0
3775,SQ0S36KY,5.0,D,1.0
3776,L54ID1XE,3.0,B-,2.7
3777,L54ID1XE,4.0,D-,0.7
3778,L54ID1XE,5.0,B-,2.7
3779,7EA9485J,3.0,A-,3.7
3780,7EA9485J,1.0,W,0.0
3781,7EA9485J,3.0,W,0.0
3782,7EA9485J,4.0,W,0.0
3783,BSY0LQFQ,5.0,W,0.0
3784,CAU80YY8,3.0,F,0.0
3785,CAU80YY8,3.0,F,0.0
3786,E93U1341,3.5,B,3.0
3787,ILGBSLYV,3.0,B,3.0
3788,ILGBSLYV,3.0,A,4.0
3789,PK5NF19X,3.0,A,4.0
3790,PK5NF19X,3.0,D+,1.3
3791,PK5NF19X,0.5,P,0.0
3792,I0OY8LKS,3.0,B,3.0
3793,I0OY8LKS,3.0,W,0.0
3794,J2BUDTHL,3.0,C,2.0
3795,J2BUDTHL,5.0,B,3.0
3796,J2BUDTHL,3.0,F,0.0
3797,J2BUDTHL,4.0,C,2.0
3798,YDIOYE0R,3.0,C,2.0
3799,YDIOYE0R,4.0,A-,3.7
3800,YDIOYE0R,5.0,W,0.0
3801,YDIOYE0R,4.0,W,0.0
3802,NGEEABC3,3.0,A,4.0
3803,NGEEABC3,3.0,A,4.0
3804,NGEEABC3,3.0,A,4.0
3805,OAQ3X26E,3.0,A,4.0
3806,20J5WS3T,3.0,B,3.0
3807,20J5WS3T,3.0,W,0.0
3808,20J5WS3T,5.0,A,4.0
3809,20J5WS3T,3.0,B,3.0
3810,WKOO83YT,3.0,B-,2.7
3811,WKOO83YT,6.0,B,3.0
3812,WKOO83YT,2.0,F,0.0
3813,WKOO83YT,3.0,B,3.0
3814,C2N53GHF,3.0,F,0.0
3815,10X6M6QZ,3.0,A-,3.7
3816,GKR6X6NQ,3.0,A,4.0
3817,GKR6X6NQ,4.0,A,4.0
3818,TKX92ZF6,3.0,A,4.0
3819,D5PO4KNQ,5.0,B,3.0
3820,B1MAPL35,3.0,B-,2.7
3821,B1MAPL35,3.0,EW,0.0
3822,B1MAPL35,0.5,P,0.0
3823,B1MAPL35,3.0,C,2.0
3824,2CKHE25B,1.0,A,4.0
3825,5D6853TP,1.0,P,0.0
3826,5D6853TP,4.0,A,4.0
3827,UMFQ2L8E,5.0,P,0.0
3828,H7U5DYGM,1.0,P,0.0
3829,H7U5DYGM,1.0,P,0.0
3830,8569F2EJ,1.0,INP#,0.0
3831,RS5JP7BR,1.0,W,0.0
3832,RS5JP7BR,3.0,C,2.0
3833,0D32UH8Q,5.0,B+,3.3
3834,PLCYY6CO,3.0,B-,2.7
3835,27W7C239,3.0,A,4.0
3836,27W7C239,4.0,B,3.0
3837,Z9NK5Q93,3.0,A,4.0
3838,9WXKMVTG,1.0,W,0.0
3839,HBPGRFSS,1.0,A,4.0
3840,HBPGRFSS,3.0,W,0.0
3841,HBPGRFSS,3.0,F,0.0
3842,HBPGRFSS,3.0,W,0.0
3843,HBPGRFSS,5.0,F,0.0
3844,HBPGRFSS,3.0,A-,3.7
3845,ISQSSF0V,3.0,P,0.0
3846,MDHY9AUR,2.0,B+,3.3
3847,5L91Z9A8,3.0,A,4.0
3848,ZY69FHMN,3.0,B+,3.3
3849,ZY69FHMN,3.0,A,4.0
3850,F7CR70Z8,3.0,W,0.0
3851,F7CR70Z8,3.0,W,0.0
3852,S9ZBRHBO,3.0,W,0.0
3853,50QDDU6P,3.0,A,4.0
3854,50QDDU6P,5.0,B+,3.3
3855,50QDDU6P,4.0,A,4.0
3856,50QDDU6P,3.0,A-,3.7
3857,SQFTKJQT,3.0,B,3.0
3858,SQFTKJQT,3.0,A,4.0
3859,TSVQLUML,3.0,P,0.0
3860,WFRI4UNC,4.0,A,4.0
3861,WFRI4UNC,3.0,A,4.0
3862,WFRI4UNC,3.0,A-,3.7
3863,YSF6LWM9,3.0,B+,3.3
3864,YSF6LWM9,3.0,A,4.0
3865,YSF6LWM9,1.0,A,4.0
3866,YSF6LWM9,3.0,A,4.0
3867,YSF6LWM9,3.0,A,4.0
3868,B3UPFN4Y,3.0,W,0.0
3869,7P55NBMO,3.0,A,4.0
3870,OAMWA2R0,3.0,C,2.0
3871,OAMWA2R0,3.0,C,2.0
3872,OAMWA2R0,3.0,C+,2.3
3873,6DFAY0TR,3.0,A,4.0
3874,6DFAY0TR,4.0,A,4.0
3875,6DFAY0TR,3.0,A-,3.7
3876,6DFAY0TR,3.0,A-,3.7
3877,BBZQAJA1,4.0,W,0.0
3878,3XMNB61H,3.0,W,0.0
3879,3XMNB61H,3.0,W,0.0
3880,3XMNB61H,4.0,W,0.0
3881,YWOHA0GU,3.0,A,4.0
3882,LQI1AOY5,1.0,NP,0.0
3883,LQI1AOY5,3.0,NP,0.0
3884,LQI1AOY5,3.0,F,0.0
3885,LQI1AOY5,1.0,P,0.0
3886,T7P090HG,9.5,A,4.0
3887,T7P090HG,9.5,A-,3.7
3888,3DWYDJLU,4.0,C,2.0
3889,9AOLM4C2,4.0,F,0.0
3890,V606NK3R,2.0,W,0.0
3891,V606NK3R,2.0,W,0.0
3892,V606NK3R,4.0,W,0.0
3893,KFWRGPYD,3.0,A,4.0
3894,KFWRGPYD,3.0,A,4.0
3895,KFWRGPYD,1.0,A,4.0
3896,KFWRGPYD,3.0,A,4.0
3897,SZJ7HZFW,3.0,A,4.0
3898,SZJ7HZFW,3.0,A,4.0
3899,G05Q7UCF,3.0,NP,0.0
3900,G05Q7UCF,3.0,W,0.0
3901,PQ2BI8AN,1.0,P,0.0
3902,3JEFOIHF,5.0,F,0.0
3903,3JEFOIHF,3.0,A,4.0
3904,QF0UN2UK,4.0,A-,3.7
3905,WBKODHQV,1.0,A,4.0
3906,8FL8NJ4B,3.0,A,4.0
3907,8FL8NJ4B,3.0,A,4.0
3908,8FL8NJ4B,3.0,B,3.0
3909,8FL8NJ4B,3.0,A-,3.7
3910,S1D5PLUS,5.0,B+,3.3
3911,S1D5PLUS,3.0,A,4.0
3912,AH9ZCCOF,4.0,C,2.0
3913,T49PVG78,3.0,B-,2.7
3914,MH3DW0KS,3.0,A,4.0
3915,F9JK3L82,0.5,P,0.0
3916,F9JK3L82,0.5,P#,0.0
3917,F9JK3L82,5.0,B,3.0
3918,F9JK3L82,0.5,P,0.0
3919,F9JK3L82,5.0,B,3.0
3920,PLLXBXMS,3.0,D+,1.3
3921,PLLXBXMS,3.0,A,4.0
3922,PLLXBXMS,3.0,A,4.0
3923,1LTS2MWB,3.0,W,0.0
3924,T4C53UIB,3.5,A,4.0
3925,0JRNTDW3,3.5,B,3.0
3926,H8NRDXZ1,3.0,B,3.0
3927,RGFXQML2,1.0,A,4.0
3928,RGFXQML2,3.0,A,4.0
3929,BYYHUUI6,3.0,A,4.0
3930,BYYHUUI6,4.0,A-,3.7
3931,UBLCFIFX,3.0,W,0.0
3932,FR6PSI5K,3.5,A,4.0
3933,OXR110V0,5.0,A,4.0
3934,B54OK2WO,3.0,A,4.0
3935,LQ2VNU1L,3.0,A,4.0
3936,9POOLNN3,4.0,A-,3.7
3937,492OO8SO,2.0,A,4.0
3938,6QXVDAUO,3.0,B+,3.3
3939,U8SQCR1G,3.0,W,0.0
3940,U8SQCR1G,3.0,W,0.0
3941,RIUZKBEX,3.0,W,0.0
3942,RIUZKBEX,3.0,W,0.0
3943,X5EY1WKY,4.0,A,4.0
3944,X5EY1WKY,5.0,A,4.0
3945,Y0Q16QMF,3.0,W,0.0
3946,RSTAYCD1,3.0,A-,3.7
3947,RSTAYCD1,3.0,C,2.0
3948,RSTAYCD1,3.0,A-,3.7
3949,UJEIK0MJ,5.0,A,4.0
3950,UJEIK0MJ,3.0,A,4.0
3951,UJEIK0MJ,3.0,A,4.0
3952,FOEZXEH4,3.5,B,3.0
3953,N93O6IF6,4.0,W,0.0
3954,N93O6IF6,5.0,W,0.0
3955,A1M39Y4Z,3.0,B+,3.3
3956,A1M39Y4Z,3.0,A,4.0
3957,A1M39Y4Z,3.0,A,4.0
3958,A1M39Y4Z,1.0,A,4.0
3959,A1M39Y4Z,3.0,B-,2.7
3960,X9681E1F,4.0,W,0.0
3961,ZCM9V4IW,1.0,A,4.0
3962,ZCM9V4IW,1.0,A,4.0
3963,ZCM9V4IW,1.0,A,4.0
3964,VAW3IKO2,3.0,B,3.0
3965,YP1SBW0L,1.0,W,0.0
3966,YP1SBW0L,4.0,A,4.0
3967,YP1SBW0L,4.0,D,1.0
3968,YP1SBW0L,4.0,B-,2.7
3969,YP1SBW0L,1.0,IF,0.0
3970,WQP0G6BB,3.0,A,4.0
3971,WQP0G6BB,3.0,D,1.0
3972,WQP0G6BB,3.0,W,0.0
3973,WQP0G6BB,3.0,B,3.0
3974,WQP0G6BB,3.0,W,0.0
3975,LWBXJB12,1.0,P,0.0
3976,KP0J6QQK,3.0,A-,3.7
3977,KP0J6QQK,3.0,C,2.0
3978,7Y8EWCD2,3.0,A,4.0
3979,SJDC3B4G,3.0,W,0.0
3980,SJDC3B4G,3.0,W,0.0
3981,SJDC3B4G,3.0,W,0.0
3982,22RL01JD,3.0,A-,3.7
3983,X7X6MX7A,4.0,A,4.0
3984,GF8U090B,4.0,A,4.0
3985,GF8U090B,3.0,W,0.0
3986,GF8U090B,3.0,W,0.0
3987,GF8U090B,3.0,W,0.0
3988,GF8U090B,3.0,W,0.0
3989,GF8U090B,3.0,W,0.0
3990,4LTYAUFR,1.0,A,4.0
3991,KDNHGBVH,4.0,C,2.0
3992,O2VQFO9Z,4.0,B-,2.7
3993,OBOYQUTV,4.0,A-,3.7
3994,OBOYQUTV,1.0,A-,3.7
3995,OBOYQUTV,3.0,A,4.0
3996,RO6O0QPC,3.0,A,4.0
3997,CSO3SBWN,1.0,A,4.0
3998,CSO3SBWN,3.0,B+,3.3
3999,CSO3SBWN,3.0,W,0.0
4000,CSO3SBWN,3.0,W,0.0
4001,CSO3SBWN,1.0,A,4.0
4002,YVV1M9EP,3.0,W,0.0
4003,YVV1M9EP,3.0,D-,0.7
4004,YVV1M9EP,4.0,F,0.0
4005,PEUPH9PW,3.0,F,0.0
4006,PEUPH9PW,3.0,F,0.0
4007,324GLDZW,1.0,A,4.0
4008,324GLDZW,1.0,A,4.0
4009,YWO1OFCY,0.5,P,0.0
4010,WTVLUOTG,1.0,A,4.0
4011,WTVLUOTG,3.0,A,4.0
4012,WTVLUOTG,3.0,A,4.0
4013,OEV7CTKQ,1.5,A,4.0
4014,OEV7CTKQ,3.0,A,4.0
4015,OEV7CTKQ,3.0,P,0.0
4016,49NXH3O8,3.0,B+,3.3
4017,49NXH3O8,1.0,C+,2.3
4018,49NXH3O8,4.0,B-,2.7
4019,B1UGWA8K,3.0,F,0.0
4020,B1UGWA8K,1.0,W,0.0
4021,B1UGWA8K,3.0,W,0.0
4022,B1UGWA8K,3.0,F,0.0
4023,B1UGWA8K,3.0,W,0.0
4024,B1UGWA8K,3.0,F,0.0
4025,6884HIEH,5.0,C,2.0
4026,6884HIEH,3.0,C+,2.3
4027,6884HIEH,4.0,A-,3.7
4028,5YJYSYK8,3.5,A,4.0
4029,6DVO48R3,3.0,A,4.0
4030,W08JER5J,3.0,C,2.0
4031,W08JER5J,1.0,A,4.0
4032,W08JER5J,3.0,D+,1.3
4033,DGRYFXMD,3.0,D-,0.7
4034,DGRYFXMD,1.0,A-,3.7
4035,DGRYFXMD,3.0,F,0.0
4036,G7IWYLR9,0.5,P,0.0
4037,G7IWYLR9,0.5,P,0.0
4038,G7IWYLR9,5.0,A,4.0
4039,G7IWYLR9,5.0,B,3.0
4040,SE4FC79Z,0.5,P,0.0
4041,SE4FC79Z,4.5,B,3.0
4042,SE4FC79Z,4.5,B,3.0
4043,E3UTX0H7,3.0,A,4.0
4044,E3UTX0H7,3.0,A,4.0
4045,BML4ZDHK,5.0,B,3.0
4046,GTI9EXBI,4.0,A,4.0
4047,V7WGB6DX,1.0,A,4.0
4048,V7WGB6DX,4.0,F,0.0
4049,NYN1ND3Z,3.0,A,4.0
4050,NYN1ND3Z,3.0,B+,3.3
4051,PMOIQFUT,2.0,P,0.0
4052,1F4E0LLH,4.0,B+,3.3
4053,KWZNUFUJ,3.0,B+,3.3
4054,KWZNUFUJ,1.0,B,3.0
4055,CZK1UWSX,3.0,A-,3.7
4056,CZK1UWSX,3.0,A,4.0
4057,CZK1UWSX,3.0,A,4.0
4058,00812MLX,3.0,A,4.0
4059,00812MLX,4.0,A-,3.7
4060,00812MLX,4.0,A-,3.7
4061,REAVK9OL,6.0,A-,3.7
4062,REAVK9OL,6.0,A,4.0
4063,REAVK9OL,3.0,A,4.0
4064,17X5UGNV,4.0,W,0.0
4065,17X5UGNV,4.0,W,0.0
4066,7E3BNVS1,3.0,A,4.0
4067,7E3BNVS1,3.0,A,4.0
4068,7E3BNVS1,4.0,A,4.0
4069,7E3BNVS1,1.0,A,4.0
4070,7E3BNVS1,3.0,A,4.0
4071,QPTBWFF4,4.0,A,4.0
4072,VW37YATO,5.0,A-,3.7
4073,R4RSAR3S,3.0,W,0.0
4074,R4RSAR3S,3.0,W,0.0
4075,C3CQED4C,3.0,A,4.0
4076,C3CQED4C,1.0,W,0.0
4077,C3CQED4C,3.0,F,0.0
4078,I7E4VY12,4.0,A,4.0
4079,I7E4VY12,3.0,A,4.0
4080,I7E4VY12,4.0,A,4.0
4081,AVTLHEDN,3.0,A,4.0
4082,AVTLHEDN,3.0,A,4.0
4083,AVTLHEDN,3.0,A,4.0
4084,AVTLHEDN,3.0,C,2.0
4085,T8YJYTX2,3.0,W,0.0
4086,T8YJYTX2,3.0,F,0.0
4087,T8YJYTX2,3.0,F,0.0
4088,T8YJYTX2,3.0,D,1.0
4089,VGKA9LCI,4.0,D,1.0
4090,VGKA9LCI,3.0,C,2.0
4091,VGKA9LCI,4.0,F,0.0
4092,BACEUF6G,3.0,A,4.0
4093,BACEUF6G,3.0,A,4.0
4094,Z0F8WW6I,3.0,B,3.0
4095,J0IAJD93,3.0,F,0.0
4096,41OR938U,4.0,W,0.0
4097,KPUMOE1G,3.0,A,4.0
4098,KPUMOE1G,3.0,A,4.0
4099,KPUMOE1G,5.0,A,4.0
4100,3IQCYXOR,1.0,A,4.0
4101,OSW05M9K,5.0,W,0.0
4102,HE8RZZKQ,4.0,A,4.0
4103,6S3M2GG5,4.0,C,2.0
4104,9S8D9UQ2,3.0,B,3.0
4105,9S8D9UQ2,3.0,B,3.0
4106,T22V2E6F,3.0,A,4.0
4107,TSPAIJUW,3.0,EW,0.0
4108,TSPAIJUW,3.0,EW,0.0
4109,QKE6QDJT,3.0,B,3.0
4110,QKE6QDJT,3.0,F,0.0
4111,SODT69FL,3.0,A,4.0
4112,LIQERD9W,3.0,A,4.0
4113,L6MURJX4,0.5,P,0.0
4114,L6MURJX4,0.5,P,0.0
4115,L6MURJX4,5.0,C,2.0
4116,L6MURJX4,5.0,B,3.0
4117,6GCMT9TO,3.0,B,3.0
4118,6GCMT9TO,3.0,C,2.0
4119,6GCMT9TO,3.0,B,3.0
4120,6GCMT9TO,3.0,W,0.0
4121,6GCMT9TO,3.0,B,3.0
4122,0ZWH09ZT,1.0,P,0.0
4123,X2LNKDG7,3.0,A,4.0
4124,X2LNKDG7,3.0,A,4.0
4125,SZNGTSK0,5.0,A,4.0
4126,SZNGTSK0,1.0,A,4.0
4127,RIXMR2T7,3.0,A-,3.7
4128,RIXMR2T7,3.0,D,1.0
4129,RIXMR2T7,3.0,A,4.0
4130,RIXMR2T7,3.0,A-,3.7
4131,AX2DDKDY,3.0,B,3.0
4132,W53V240V,3.0,A,4.0
4133,W53V240V,3.0,A,4.0
4134,W53V240V,3.0,A,4.0
4135,N68Q3W9Z,1.0,P,0.0
4136,N68Q3W9Z,3.0,A,4.0
4137,RASACYZ8,3.0,B,3.0
4138,RASACYZ8,1.0,C,2.0
4139,RASACYZ8,3.0,B+,3.3
4140,RASACYZ8,3.0,C,2.0
4141,SPTT49AO,3.0,A,4.0
4142,OI68P9H1,3.0,W,0.0
4143,1XLQ5EES,3.0,B+,3.3
4144,1XLQ5EES,3.0,B+,3.3
4145,1XLQ5EES,3.0,D,1.0
4146,1XLQ5EES,3.0,A,4.0
4147,ODKE2E2O,4.5,A,4.0
4148,ODKE2E2O,4.5,B,3.0
4149,ODKE2E2O,0.5,P,0.0
